id,qid1,qid2,question1,question2,is_duplicate,cwc_min,cwc_max,csc_min,csc_max,ctc_min,ctc_max,last_word_eq,first_word_eq,abs_len_diff,mean_len,token_set_ratio,token_sort_ratio,fuzz_ratio,fuzz_partial_ratio,longest_substr_ratio
107,215,216,what is the difference between love and pity ,what is the difference between love and pity ,1,0.9999666677777408,0.9999666677777408,0.999980000399992,0.999980000399992,0.999987500156248,0.999987500156248,1.0,1.0,0.0,8.0,100,100,100,100,0.9782608695652174
108,217,218,how competitive is the hiring process at republic bank ,how competitive is the hiring process at s   t bank ,0,0.9999750006249843,0.7999840003199936,0.9999750006249843,0.6666555557407376,0.8888790124554172,0.7999920000799993,1.0,1.0,1.0,9.5,96,89,88,85,0.7735849056603774
109,219,220,how google helps in spam ranking adjustment of the search results ,what is the distribution of traffic between google organic search results  e g   1 vs   2 in rankings  first page vs  second pag,0,0.4285653062099113,0.1874988281323241,0.7499812504687383,0.4999916668055532,0.545449586821938,0.2608684310068217,0.0,0.0,12.0,17.0,65,52,38,45,0.2388059701492537
110,221,222,where can i watch gonulcelen with english subtitles ,where can i watch sarrainodu with subtitles ,0,0.6666444451851604,0.4999875003124922,0.9999750006249843,0.9999750006249843,0.8571306124198226,0.7499906251171861,1.0,1.0,1.0,7.5,85,74,74,66,0.4
111,223,224,is usa the most powerful country of the world ,why is the usa the most powerful country of the world ,0,0.9999750006249843,0.9999750006249843,0.9999750006249843,0.7999840003199936,0.8888790124554172,0.727266115762584,1.0,0.0,2.0,10.0,100,92,92,96,0.9361702127659576
112,225,226,how do you obtain an instant ulcer pain relief ,what is better for a low back pain  heat or ice ,0,0.1999960000799984,0.1666638889351844,0.0,0.0,0.1111098765569271,0.090908264470323,0.0,0.0,2.0,10.0,43,35,43,45,0.125
113,227,228,what do you think china food ,how do you think of chinese food ,1,0.6666444451851604,0.6666444451851604,0.6666444451851604,0.4999875003124922,0.6666555557407376,0.5714204082798817,1.0,0.0,1.0,6.5,80,73,80,79,0.4666666666666667
114,229,230,what does taking advantage of someone mean ,is it worse to take advantage of someone or be materialistic ,0,0.4999875003124922,0.3999920001599968,0.3333222225925802,0.1666638889351844,0.4285653062099113,0.272724793410969,0.0,0.0,4.0,9.0,65,65,65,72,0.5
115,231,232,why do we cry when we are happy and when we are sad ,why do we cry ,0,0.999900009999,0.3333222225925802,0.9999666677777408,0.4999916668055532,0.9999750006249843,0.3076899408466089,0.0,1.0,9.0,8.5,100,41,41,100,0.9333333333333332
116,233,234,why do some girls like to stick their their tongues out when taking pictures ,why do teen girls  and women in general  allow their boyfriends to take naked pictures of them in this day and  digital  age ,0,0.3333277778703688,0.1666652777893517,0.5714204082798817,0.4444395062277086,0.4285683673688045,0.2608684310068217,0.0,1.0,9.0,18.5,60,50,49,53,0.1282051282051282
117,235,236,did you find the ending of the novel  1984  depressing ,how do winston and julia differ in the novel  1984   how are they similar ,0,0.3999920001599968,0.3333277778703688,0.2499937501562461,0.1428551020699704,0.2999970000299997,0.2142841836844022,0.0,0.0,4.0,12.0,54,56,54,56,0.3214285714285714
118,237,238,what are some mind blowing computer tools that exist that most people do not know about ,what are some mind blowing technologies that exist that most people do not know about ,0,0.8333194446759221,0.7142755103498521,0.999987500156248,0.999987500156248,0.8666608889274071,0.8124949219067381,1.0,1.0,1.0,15.5,91,84,91,90,0.5517241379310345
119,239,240,should the toothbrush be wet or dry before applying the toothpaste ,what is the cheapest toothpaste ,0,0.4999750012499374,0.1999960000799984,0.3333222225925802,0.1999960000799984,0.3999920001599968,0.181816528940646,1.0,0.0,6.0,8.0,62,47,45,56,0.3636363636363636
120,241,242,why my question was marked as needing imrovement ,how can i ask a question without getting marked as  need to improve  ,1,0.4999875003124922,0.2857102041399408,0.2499937501562461,0.1666638889351844,0.374995312558593,0.2307674556349566,0.0,0.0,5.0,10.5,60,60,61,63,0.22
121,243,244,what is the difference between a neutral state and a buffer state ,if every state of the usa declared war against each other  which would win ,0,0.2499937501562461,0.1428551020699704,0.1666638889351844,0.1428551020699704,0.1666652777893517,0.1428561224562681,0.0,0.0,2.0,13.0,51,43,39,42,0.1044776119402985
122,245,246,what mineral holds the highest electrical charge ,what mineral can hold the greatest electrical charge ,1,0.5999880002399952,0.5999880002399952,0.9999500024998748,0.6666444451851604,0.7142755103498521,0.6249921875976551,1.0,1.0,1.0,7.5,88,88,88,84,0.44
123,247,248,what is the greatest mystery in the universe ,what is the greatest mystery of all time ,0,0.6666444451851604,0.6666444451851604,0.7499812504687383,0.5999880002399952,0.6249921875976551,0.6249921875976551,0.0,1.0,0.0,8.0,82,76,79,80,0.6904761904761905
124,249,250,what is the alternative to machine learning ,how do i over sample a multi class imbalance data set ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,40,40,42,45,0.0666666666666666
125,251,252,why does china block sanctions at the un against the jaish e mohammad  jem  chief  masood azhar ,why does china support masood azhar ,1,0.7499812504687383,0.272724793410969,0.9999500024998748,0.3999920001599968,0.8333194446759221,0.2941159169651943,1.0,1.0,11.0,11.5,87,49,48,61,0.4054054054054054
126,253,254,what is the mean of future budget ,what is the meaning of the future ,0,0.4999750012499374,0.3333222225925802,0.9999750006249843,0.9999750006249843,0.7142755103498521,0.7142755103498521,0.0,1.0,0.0,7.0,84,79,79,79,0.4571428571428571
127,255,256,can excessive amounts of vitamin c cause me to have a miscarriage ,how can vitamin c cause a miscarriage ,1,0.9999750006249843,0.6666555557407376,0.6666444451851604,0.3333277778703688,0.8571306124198226,0.4999958333680552,1.0,0.0,5.0,9.5,94,69,67,71,0.4358974358974359
128,257,258,what is it like to work in asahi india glass  what will be the pay scale after one or two years ,when will we get the call letter after we get the letter of intent in asahi india glass recruitment ,0,0.374995312558593,0.2999970000299997,0.5714204082798817,0.3999960000399996,0.3684191135836127,0.3333317460393046,0.0,0.0,2.0,20.0,66,61,43,44,0.2268041237113402
129,259,260,how do i access torbox in india ,how do i access google com from india ,0,0.6666444451851604,0.4999875003124922,0.7499812504687383,0.7499812504687383,0.7142755103498521,0.6249921875976551,1.0,1.0,1.0,7.5,81,62,74,66,0.4848484848484848
130,261,262,what are some yakshini mantras ,what is a yantra   mantra ,0,0.0,0.0,0.3333222225925802,0.3333222225925802,0.1999960000799984,0.1999960000799984,0.0,1.0,0.0,5.0,64,64,62,58,0.2592592592592592
131,263,264,was six party talks successful ,which course is better in nicmar ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,32,32,29,29,0.0625
132,265,266,how do i register my domain site email ,how do you register a  an domain ,0,0.9999500024998748,0.4999875003124922,0.4999875003124922,0.3999920001599968,0.5714204082798817,0.499993750078124,0.0,1.0,1.0,7.5,83,67,69,76,0.2941176470588235
133,267,268,is it normal for older men to be attracted to young women ,why am i attracted to older men ,0,0.9999666677777408,0.4999916668055532,0.2499937501562461,0.1999960000799984,0.5714204082798817,0.3333305555787035,0.0,0.0,5.0,9.5,83,61,52,69,0.4242424242424242
134,269,270,what is the strongest structure or strongest shape under compression ,what is the strongest kevlar cord ,0,0.3333222225925802,0.2499937501562461,0.9999666677777408,0.5999880002399952,0.6666555557407376,0.3999960000399996,0.0,1.0,4.0,8.0,78,55,57,76,0.6285714285714286
135,271,272,who are the rohingya muslims ,who are the rohingya people ,1,0.4999750012499374,0.4999750012499374,0.9999666677777408,0.9999666677777408,0.7999840003199936,0.7999840003199936,0.0,1.0,0.0,5.0,85,80,80,79,0.7241379310344828
136,273,274,does it matter whether humans are selfish or evil ,does it matter whether humanity is evil or not ,1,0.7499812504687383,0.5999880002399952,0.7499812504687383,0.5999880002399952,0.6666592593415629,0.6666592593415629,0.0,1.0,0.0,9.0,82,78,76,77,0.5833333333333334
137,275,276,are exocytosis and endocytosis examples of active or passive transport ,what are examples of passive transport in cells ,0,0.7499812504687383,0.4999916668055532,0.4999875003124922,0.4999875003124922,0.6249921875976551,0.4999950000499995,0.0,0.0,2.0,9.0,82,65,60,67,0.3877551020408163
138,277,278,how i get hair on bald head ,if i shave my head for 2 years as am getting bald and then grew my hair  will the hair will be same as when i intially have  or i loose more hair ,0,0.7499812504687383,0.2999970000299997,0.3333222225925802,0.0624996093774413,0.5714204082798817,0.121211753903776,0.0,0.0,26.0,20.0,74,28,26,57,0.2068965517241379
139,279,280,what is the ideal life after retirement ,what is life after retirement ,0,0.9999500024998748,0.6666444451851604,0.9999666677777408,0.7499812504687383,0.999980000399992,0.7142755103498521,1.0,1.0,2.0,6.0,100,85,85,83,0.7419354838709677
140,281,282,what is our stance against pakistan ,what is the stance of pakistan in the possession of weapons of mass destruction by north korea  does it support dprk or is it against dprk ,0,0.9999500024998748,0.1999980000199998,0.7499812504687383,0.2999970000299997,0.8333194446759221,0.1923069526655666,0.0,1.0,20.0,16.0,94,40,35,72,0.2702702702702703
141,283,284,what are good websites for escorts ,how do i find a good escort ,0,0.3333222225925802,0.3333222225925802,0.0,0.0,0.1666638889351844,0.1428551020699704,0.0,0.0,1.0,6.5,59,59,49,54,0.2413793103448276
142,285,286,which one is better polo diesel or grand i10 petrol ,what is the best diet for a growing decathlete ,0,0.0,0.0,0.3333222225925802,0.1999960000799984,0.1111098765569271,0.0999990000099999,0.0,0.0,1.0,9.5,49,43,49,51,0.0833333333333333
143,287,288,does a black hole have mass ,does a black hole have a finite mass ,1,0.9999666677777408,0.7499812504687383,0.9999666677777408,0.9999666677777408,0.9999833336111064,0.7499906251171861,1.0,1.0,2.0,7.0,100,86,86,89,0.7931034482758621
144,289,290,is morgan freeman correct when he says the only way to stop racism  is to stop talking about it ,what are your views about this morgan freeman quote about racism ,1,0.5999880002399952,0.374995312558593,0.1999960000799984,0.124998437519531,0.363633057881292,0.2105252077620644,0.0,0.0,8.0,15.0,64,54,40,48,0.2727272727272727
145,291,292,does fab currently offer new employees stock options or rsus ,does uber currently offer new employees stock options or rsus ,0,0.874989062636717,0.874989062636717,0.9999500024998748,0.9999500024998748,0.8999910000899991,0.8999910000899991,1.0,1.0,0.0,10.0,97,93,96,95,0.8548387096774194
146,293,294,how would you review the site waveclues ,is there a good pay for reviews site out there ,0,0.2499937501562461,0.2499937501562461,0.0,0.0,0.1428551020699704,0.0999990000099999,0.0,0.0,3.0,8.5,46,47,52,57,0.1707317073170731
147,295,296,in how many ways can we distribute 10 identical looking pencils to 4 students so that each student gets at least one pencil ,in how many ways 12 apples can be distributed among 4 children such that every child gets at least 2 apples ,0,0.384612426058261,0.3571403061406704,0.7142755103498521,0.5555493827846357,0.476188208627578,0.4347807183447028,0.0,1.0,2.0,22.0,63,51,65,62,0.1559633027522936
148,297,298,how much would it cost to hire jerry seinfeld for 1 2 hours ,how much on average would it cost to video tape a 2 hour presentation ,0,0.4444395062277086,0.4444395062277086,0.7499812504687383,0.5999880002399952,0.5384573964815655,0.4999964285969386,0.0,1.0,1.0,13.5,69,59,61,65,0.2950819672131147
149,299,300,is 7 days too late for rabies vaccine after a possible non bite exposure ,can i take rabies injection after 1 day of dog bite ,0,0.2857102041399408,0.2222197531138543,0.2499937501562461,0.1999960000799984,0.272724793410969,0.2142841836844022,0.0,0.0,3.0,12.5,62,59,54,62,0.1509433962264151
150,301,302,how many years britain ruled india ,what is the standard amount of time off given for an international relocation ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.5,34,34,32,46,0.0833333333333333
151,303,304,how can i stop being afraid of working ,how do you stop being afraid of everything ,0,0.6666444451851604,0.6666444451851604,0.5999880002399952,0.5999880002399952,0.6249921875976551,0.6249921875976551,0.0,1.0,0.0,8.0,77,70,78,74,0.55
152,305,306,why does red keep the keys in oitnb ,why does red keep the keys in season 4 of orange is the new black ,1,0.7499812504687383,0.374995312558593,0.9999750006249843,0.6666555557407376,0.874989062636717,0.4666635555762962,0.0,1.0,7.0,11.5,91,64,70,89,0.8108108108108109
153,307,308,at what age should someone lose their virginity ,at what age  how  and where did you lose your virginity ,0,0.9999666677777408,0.7499812504687383,0.4999875003124922,0.249996875039062,0.6249921875976551,0.454541322351615,1.0,1.0,3.0,9.5,71,56,69,58,0.2448979591836734
154,309,310,how forgetful are you ,how can i forget my wife ,0,0.0,0.0,0.3333222225925802,0.2499937501562461,0.2499937501562461,0.1666638889351844,0.0,1.0,2.0,5.0,62,62,53,59,0.3043478260869565
155,311,312,could snoke secretly be darth maul ,how could snoke be darth plagueis if he was killed by emperor palpatine ,0,0.5999880002399952,0.4285653062099113,0.999900009999,0.1666638889351844,0.6666555557407376,0.3076899408466089,0.0,0.0,7.0,9.5,74,51,46,69,0.3333333333333333
156,313,314,if i do not monetize youtube videos   upload copyright content  then are there chances that google may block my account ,how do you upload movies on youtube and monetize them  is there any issue of copyright,1,0.6666555557407376,0.363633057881292,0.2222197531138543,0.1999980000199998,0.3749976562646483,0.2999985000074999,0.0,0.0,4.0,18.0,66,65,47,50,0.1149425287356321
157,315,316,would you switch from canon 6d to leica d lux 109 ,what tripod should i get for my canon 6d ,0,0.4999875003124922,0.2857102041399408,0.0,0.0,0.2222197531138543,0.181816528940646,0.0,0.0,2.0,10.0,54,54,49,56,0.238095238095238
158,317,318,what does the quora website look like to members of quora moderation ,how does quora look to a moderator ,1,0.6666444451851604,0.3333277778703688,0.4999875003124922,0.3999920001599968,0.5714204082798817,0.3333305555787035,0.0,0.0,5.0,9.5,69,57,61,57,0.25
159,319,320,why nobody answer my questions in quora ,why is no one answering my questions in quora ,1,0.4999875003124922,0.4999875003124922,0.9999666677777408,0.5999880002399952,0.7142755103498521,0.5555493827846357,1.0,1.0,2.0,8.0,86,86,86,85,0.5609756097560976
